RemakeVoiceID,RemakeVoiceFilename,OldScriptId,OldVoiceFilename,MatchType,RemakeVoiceType,RemakeVoiceCharacterId,RemakeVoiceCategory,RemakeVoiceOrderPerCharacter,RemakeVoiceText,OldVoiceText
44337,v138_04_0021,46958,ch0640100980,exact,character_voice,138,main,0021,陛下は残念ながら出席されないが各界の名士が集う、最高の晩餐会だ。,陛下は残念ながら出席されないが各界の名士が集う、最高の晩餐会だ。
44338,v138_04_0022,46959,ch0640100981,exact,character_voice,138,main,0022,王侯貴族にのみ許された、最高の料理ともてなしを約束しよう。,王侯貴族にのみ許された、最高の料理ともてなしを約束しよう。
44339,v138_04_0023,46960,ch0640100982,exact,character_voice,138,main,0023,今日勝ち残った出場者は、どうか励みにして頑張ってほしい！,今日勝ち残った出場者は、どうか励みにして頑張ってほしい！
44340,v001_04_0041,,,unmatched,character_voice,004,main,0037,カルナさんたち！予選突破、おめでと～！,
44341,v133_04_0006,,,unmatched,character_voice,004,main,0037,あっ、エステルちゃんたちだ！,
44342,v134_04_0005,50930,ch0320100998,exact,character_voice,134,main,0005,おや、あんたたちか。,おや、あんたたちか。
44343,v135_04_0005,50931,ch0310100999,exact,character_voice,135,main,0005,よお、ひょっとして試合を見に来てくれたのか？,よお、ひょっとして試合を見に来てくれたのか？
44344,v002_04_0027,50932,ch0020101000,exact,character_voice,002,main,0027,はい、ちょうど先輩方の試合を見ることができました。,はい、ちょうど先輩方の試合を見ることができました。
44345,v002_04_0028,50933,ch0020101001,exact,character_voice,002,main,0028,すごく良い試合でしたね。,すごく良い試合でしたね。
44346,v132_04_0004,50934,ch0330101002,exact,character_voice,132,main,0004,ありがとう。そう言ってくれると嬉しいよ。,ありがとう。そう言ってくれると嬉しいよ。
44347,v132_04_0005,50935,ch0330101003,exact,character_voice,132,main,0005,今回はいきなり団体戦に変更されたから戸惑ったがね。,今回はいきなり団体戦に変更されたから戸惑ったがね。
44348,v133_04_0007,50936,ch0120101004,exact,character_voice,133,main,0007,うんうん。本当にアセりましたよね。,うんうん。本当にアセりましたよね。
44349,v134_04_0006,50937,ch0320101005,exact,character_voice,134,main,0006,あたしたちはまだいいさ。何とかメンバーも揃ったんだ。,あたしたちはまだいいさ。何とかメンバーも揃ったんだ。
44350,v134_04_0007,50938,ch0320101006,exact,character_voice,134,main,0007,ジンの旦那なんか正直、困ってるんじゃないかねぇ。,ジンの旦那なんか正直、困ってるんじゃないかねぇ。
44351,v001_04_0042,50939,ch0010101007,exact,character_voice,001,main,0042,あ、カルナさんたちもジンさんの知り合いなんだ？,あ、カルナさんたちもジンさんの知り合いなんだ？
44352,v134_04_0008,50940,ch0320101008,exact,character_voice,134,main,0008,ま、知り合って間もないけど名前だけは知っていたからねぇ。,ま、知り合って間もないけど名前だけは知っていたからねぇ。
44353,v134_04_0009,50941,ch0320101009,exact,character_voice,134,main,0009,『不動のジン』って言って共和国じゃ有名な遊撃士なのさ。,『不動のジン』って言って共和国じゃ有名な遊撃士なのさ。
44354,v132_04_0006,50942,ch0330101010,exact,character_voice,132,main,0006,どうやら、武術大会に出るためにリベールにやって来たらしいが……,どうやら、武術大会に出るためにリベールにやって来たらしいが……
44355,v132_04_0007,50943,ch0330101011,exact,character_voice,132,main,0007,さっきも言ったように大会が個人戦から団体戦にいきなり変更されてしまったんだ。,さっきも言ったように大会が個人戦から団体戦にいきなり変更されてしまったんだ。
44356,v135_04_0006,50944,ch0310101012,exact,character_voice,135,main,0006,これが、例の公爵閣下の思い付きだったらしくてな。,これが、例の公爵閣下の思い付きだったらしくてな。
44357,v135_04_0007,50945,ch0310101013,exact,character_voice,135,main,0007,で、ジンの旦那は仕方なく１人で登録する羽目になったわけさ。,で、ジンの旦那は仕方なく１人で登録する羽目になったわけさ。
44358,v001_04_0043,50946,ch0010101014,exact,character_voice,001,main,0043,そうだったんだ……,そうだったんだ……
44359,v001_04_0044,50947,ch0010101015,exact,character_voice,001,main,0044,まったく、あの公爵ってばロクでもないことばかりするわね。,まったく、あの公爵ってばロクでもないことばかりするわね。
44360,v132_04_0008,50948,ch0330101016,exact,character_voice,132,main,0008,はは、違いない。,はは、違いない。
44361,v132_04_0009,50949,ch0330101017,exact,character_voice,132,main,0009,しかし、このまま彼の実力が発揮されないのは惜しすぎる。,しかし、このまま彼の実力が発揮されないのは惜しすぎる。
44362,v135_04_0008,50950,ch0310101018,exact,character_voice,135,main,0008,だな、無名でもいいからある程度戦えるヤツがいれば……,だな、無名でもいいからある程度戦えるヤツがいれば……
44363,v135_04_0009,50951,ch0310101019,exact,character_voice,135,main,0009,……おっ！？,……おっ！？
44364,v134_04_0010,50952,ch0320101020,exact,character_voice,134,main,0010,……おや…………,……おや…………
44365,v132_04_0010,50953,ch0330101021,exact,character_voice,132,main,0010,…………ふむ。,…………ふむ。
44366,v133_04_0008,50954,ch0120101022,exact,character_voice,133,main,0008,……いいかも…………,……いいかも…………
44367,v001_04_0045,50955,ch0010101023,exact,character_voice,001,main,0045,？？？,？？？
44368,v001_04_0046,50956,ch0010101024,exact,character_voice,001,main,0046,な、なんなの？マジマジと見ちゃって……,な、なんなの？マジマジと見ちゃって……
44369,v132_04_0011,50957,ch0330101025,exact,character_voice,132,main,0011,いや、ものは相談だが……,いや、ものは相談だが……
44370,v132_04_0012,50958,ch0330101026,exact,character_voice,132,main,0012,君たち、ジンさんに協力して本戦から出場してみないか？,君たち、ジンさんに協力して本戦から出場してみないか？
44371,v001_04_0047,56810,ch0010101027,exact,character_voice,001,main,0047,え……,え……
44372,v001_04_0048,50960,ch0010101028,exact,character_voice,001,main,0048,ええええええ～っ！？,ええええええ〜っ！？
44373,v002_04_0029,50961,ch0020101029,exact,character_voice,002,main,0029,本戦からの参加って……そんなの大丈夫なんですか？,本戦からの参加って……そんなの大丈夫なんですか？
44374,v134_04_0011,50962,ch0320101030,exact,character_voice,134,main,0011,まあ、いきなり個人戦から団体戦に変更されたわけだからね。,まあ、いきなり個人戦から団体戦に変更されたわけだからね。
44375,v134_04_0012,50963,ch0320101031,exact,character_voice,134,main,0012,ルールも固まっていなくてある程度の融通は利くらしいのさ。,ルールも固まっていなくてある程度の融通は利くらしいのさ。
44376,v135_04_0010,50964,ch0310101032,exact,character_voice,135,main,0010,ジンの旦那も遊撃士の助っ人が他にいないかエルナンに頼んだみたいでな。,ジンの旦那も遊撃士の助っ人が他にいないかエルナンに頼んだみたいでな。
44377,v135_04_0011,50965,ch0310101033,exact,character_voice,135,main,0011,ただ、シェラザードは忙しいらしいし、アガットのヤツとは連絡が取れない。,ただ、シェラザードは忙しいらしいし、アガットのヤツとは連絡が取れない。
44378,v135_04_0012,50966,ch0310101034,exact,character_voice,135,main,0012,他の連中も似たようなもんらしいぜ。,他の連中も似たようなもんらしいぜ。
44379,v133_04_0009,50967,ch0120101035,exact,character_voice,133,main,0009,カシウスさんに至っては国内にいないみたいですからねぇ。,カシウスさんに至っては国内にいないみたいですからねぇ。
44380,v133_04_0010,50968,ch0120101036,exact,character_voice,133,main,0010,ま、あの人とジンさんが組んだら反則っていう気もしますけど……,ま、あの人とジンさんが組んだら反則っていう気もしますけど……
44381,v132_04_0013,50969,ch0330101037,exact,character_voice,132,main,0013,はは、我々程度では万が一にも勝目はないだろうな。,はは、我々程度では万が一にも勝目はないだろうな。
44382,v132_04_0014,50970,ch0330101038,exact,character_voice,132,main,0014,……そういうわけだから前向きに考えてみたらどうかな。,……そういうわけだから前向きに考えてみたらどうかな。
44383,v132_04_0015,50971,ch0330101039,exact,character_voice,132,main,0015,今日中にジンさんと決めれば明日の選手登録に間に合うはずだ。,今日中にジンさんと決めれば明日の選手登録に間に合うはずだ。
44384,v001_04_0049,50972,ch0010101040,exact,character_voice,001,main,0049,う、うん……,う、うん……
44385,v134_04_0013,50973,ch0320101041,exact,character_voice,134,main,0013,おっと……長話しすぎちまったようだね。,おっと……長話しすぎちまったようだね。
44386,v134_04_0014,50974,ch0320101042,exact,character_voice,134,main,0014,それぞれ依頼もかかえているしあたしたちはこれで失礼するよ。,それぞれ依頼もかかえているしあたしたちはこれで失礼するよ。
44387,v133_04_0011,50975,ch0120101043,exact,character_voice,133,main,0011,ばいばーい、エステルちゃんたち！,ばいばーい、新人君たち！
44388,v135_04_0013,50976,ch0310101044,exact,character_voice,135,main,0013,へへ、試合場で手合わせできるのを楽しみにしてるぜ。,へへ、試合場で手合わせできるのを楽しみにしてるぜ。
44389,v002_04_0030,50977,ch0020101045,exact,character_voice,002,main,0030,……どうしよう、エステル？,……どうしよう、エステル？
44390,v002_04_0031,50978,ch0020101046,exact,character_voice,002,main,0031,仕事の相談をするつもりが変な話になっちゃったけど……,仕事の相談をするつもりが変な話になっちゃったけど……
44391,v001_04_0050,50979,ch0010101047,exact,character_voice,001,main,0050,……えへへ…………,……えへへ…………
44392,v001_04_0051,50980,ch0010101048,exact,character_voice,001,main,0051,………むふふ……………,………むふふ……………
44393,v002_04_0032,50981,ch0020101049,exact,character_voice,002,main,0032,エステル、だ、大丈夫？,エステル、だ、大丈夫？
44394,v001_04_0052,50982,ch0010101050,exact,character_voice,001,main,0052,来た、来た……,来た、来た……
44395,v001_04_0053,50983,ch0010101051,exact,character_voice,001,main,0053,キタ────！,キタ────！
44396,v001_04_0054,50984,ch0010101052,exact,character_voice,001,main,0054,そうよ、そうなのよ！やっぱりそーこなくっちゃ！,そうよ、そうなのよ！やっぱりそーこなくっちゃ！
44397,v001_04_0055,50985,ch0010101053,exact,character_voice,001,main,0055,ああん、女神（エイドス）様！大いなる加護を感謝いたします～！,ああん、女神（エイドス）様！大いなる加護を感謝いたします〜！
44398,v002_04_0033,50986,ch0020101054,exact,character_voice,002,main,0033,……………………………,……………………………
44399,v002_04_0034,50987,ch0020101055,exact,character_voice,002,main,0034,エ、エステルが壊れた……,エ、エステルが壊れた……
44400,v001_04_0056,50988,ch0010101056,exact,character_voice,001,main,0056,考えてもみなさいよ！武術大会に出られるのよ？,考えてもみなさいよ！武術大会に出られるのよ？
44401,v001_04_0057,50989,ch0010101057,exact,character_voice,001,main,0057,困ってるジンさんに協力できる……,困ってるジンさんに協力できる……
44402,v001_04_0058,50990,ch0010101058,exact,character_voice,001,main,0058,あたしたちは城に堂々と入れる……,あたしたちは城に堂々と入れる……
44403,v001_04_0059,50991,ch0010101059,exact,character_voice,001,main,0059,ついでに白熱したバトルもできる……,ついでに白熱したバトルもできる……
44404,v001_04_0060,50992,ch0010101060,exact,character_voice,001,main,0060,これぞまさに一石三鳥！,これぞまさに一石三鳥！
44405,v002_04_0035,50993,ch0020101061,exact,character_voice,002,main,0035,そ、そんなに出たかったのか……,そ、そんなに出たかったのか……
44406,v002_04_0036,50994,ch0020101062,exact,character_voice,002,main,0036,まあ、優勝できると決まったわけじゃないけど……,まあ、優勝できると決まったわけじゃないけど……
44407,v002_04_0037,50995,ch0020101063,exact,character_voice,002,main,0037,僕たちの手で、依頼を達成できる可能性が出てきたのは嬉しいな。,僕たちの手で、依頼を達成できる可能性が出てきたのは嬉しいな。
44408,v001_04_0061,50996,ch0010101064,exact,character_voice,001,main,0061,うんうん♪何といってもそれが大きいよね！,うんうん♪何といってもそれが大きいよね！
44409,v001_04_0062,50997,ch0010101065,exact,character_voice,001,main,0062,……こうしちゃいられない！早速ジンさんに頼んでみるしか！,……こうしちゃいられない！早速ジンさんに頼んでみるしか！
44410,v002_04_0038,50998,ch0020101066,exact,character_voice,002,main,0038,ところで、ジンさんがどこにいるのか知ってるのかい？,ところで、ジンさんがどこにいるのか知ってるのかい？
44411,v001_04_0063,50999,ch0010101067,exact,character_voice,001,main,0063,……そーいえば。,……そーいえば。
44412,v002_04_0039,51000,ch0020101068,exact,character_voice,002,main,0039,まったくもう……　ちょっとは落ち着きなよ。,まったくもう……　ちょっとは落ち着きなよ。
44413,v002_04_0040,51001,ch0020101069,exact,character_voice,002,main,0040,とりあえずギルドに戻ってエルナンさんに報告しておこう。,とりあえずギルドに戻ってエルナンさんに報告しておこう。
44414,v002_04_0041,51002,ch0020101070,exact,character_voice,002,main,0041,彼だったら、ジンさんがどこにいるかも知ってるはずだよ。,彼だったら、ジンさんがどこにいるかも知ってるはずだよ。
44415,v004_04_0032,48664,ch0040101266,exact,character_voice,004,main,0032,……今のは『琥珀の愛』といってね。,……今のは『琥珀の愛』といってね。
44416,v004_04_0033,48665,ch0040101267,exact,character_voice,004,main,0033,本来は、オペラに使われる間奏曲でしかないのだけど……,本来は、オペラに使われる間奏曲でしかないのだけど……
44417,v004_04_0034,48666,ch0040101268,exact,character_voice,004,main,0034,そこはそれ、愛と真心でカバー。,そこはそれ、愛と真心でカバー。
44418,v004_04_0035,48667,ch0040101269,exact,character_voice,004,main,0035,尽きせぬ愛とともに君たちに贈らせてもらうよ。,尽きせぬ愛とともに君たちに贈らせてもらうよ。
44419,v004_04_0036,,,unmatched,character_voice,004,main,0037,それはもちろん、大河に零（こぼ）れた人魚の涙が海に辿りつくように……,
44420,v004_04_0037,48672,ch0040101274,vector_search (0.95),character_voice,004,main,0037,こうしてボクは、黒髪の王子様と感動の再会を果たしたわけさ。,こうしてボクは、黒髪の王子様と感動の再会を果たしたわけさ。
44421,v004_04_0038,,,unmatched,character_voice,004,main,0054,エステル君……なんだか手強くなってない？,
44422,v004_04_0039,,,unmatched,character_voice,004,main,0054,うーん、一月前くらいかな？,
44423,v004_04_0040,48680,ch0040101282,exact,character_voice,004,main,0040,君たちと別れてからロレントの街で、シェラ君と共にしばらく甘い一時を過ごしたのさ。,君たちと別れてからロレントの街で、シェラ君と共にしばらく甘い一時を過ごしたのさ。
44424,v004_04_0041,48681,ch0040101283,exact,character_voice,004,main,0041,だが、所詮ボクは漂泊の詩人にして演奏家……,だが、所詮ボクは漂泊の詩人にして演奏家……
44425,v004_04_0042,48682,ch0040101284,exact,character_voice,004,main,0042,シェラ君が涙ながら引き留めるのを振り切って麗しの王都まで流れてきたわけだよ。,シェラ君が涙ながら引き留めるのを振り切って麗しの王都まで流れてきたわけだよ。
44426,v004_04_0043,,,unmatched,character_voice,004,main,0054,ギクッ……,
44427,v004_04_0044,,,unmatched,character_voice,004,main,0054,……ハハハやだナア　えすてるクン？,
44428,v004_04_0045,,,unmatched,character_voice,004,main,0054,ソンナ名前ノ　人ナンカミタコトモ　キイタコトモ　ナイヨ？,
44429,v004_04_0046,48695,ch0040101297,exact,character_voice,004,main,0046,ブツブツ、まさかシェラ君以上に底ナシだったなんて……,ブツブツ、まさかシェラ君以上に底ナシだったなんて……
44430,v004_04_0047,48696,ch0040101298,exact,character_voice,004,main,0047,……あああ…………,……あああ…………
44431,v004_04_0048,48697,ch0040101299,exact,character_voice,004,main,0048,穏やかに微笑みながら注ぎ込むのはやーめーてー！,穏やかに微笑みながら注ぎ込むのはやーめーてー！
44432,v004_04_0049,48700,ch0040101302,exact,character_voice,004,main,0049,はあはあはあ……まあ、それはともかく……,はあはあはあ……まあ、それはともかく……
44433,v004_04_0050,48701,ch0040101303,exact,character_voice,004,main,0050,キミたちは他の地方を回りながら王都まで来たんだろう？,キミたちは他の地方を回りながら王都まで来たんだろう？
44434,v004_04_0051,48702,ch0040101304,exact,character_voice,004,main,0051,何か面白いことはあったかい？,何か面白いことはあったかい？
44435,v004_04_0052,,,unmatched,character_voice,004,main,0054,へえ……いったい誰を捜してるんだい？,
44436,v004_04_0053,,,unmatched,character_voice,004,main,0054,ああ！あの熊のように大きな御仁か。,
44437,v004_04_0054,48709,ch0040101311,vector_search (0.89),character_voice,004,main,0054,何度かお目にかかった事はあるけど今日はまだ見かけていないねぇ。,何度かお目にかかった事はあるけど今日はまだ見かけていないねぇ。
44438,v004_04_0055,,,unmatched,character_voice,140,main,0021,フッ……早速、行ってみるとしようか。,
44439,v004_04_0056,,,unmatched,character_voice,140,main,0021,フッ……早速、出かけてみるとしようか。,
44440,v001_04_0064,,,unmatched,character_voice,140,main,0021,だ～から、なに自然な流れで付いてこようとしてんのよっ！？,
44441,v004_04_0057,46336,ch0040101318,exact,character_voice,004,main,0057,ハッハッハッ。つれない事を言うもんじゃないよ。,ハッハッハッ。つれない事を言うもんじゃないよ。
44442,v004_04_0058,52715,ch0040101319,exact,character_voice,004,main,0058,旅は道連れともいうし、ボクも人捜しを手伝おうと思ってね。,旅は道連れともいうし、ボクも人捜しを手伝おうと思ってね。
44443,v004_04_0059,46338,ch0040101320,exact,character_voice,004,main,0059,それとも…………邪魔されたくないのかな？,それとも…………邪魔されたくないのかな？
44444,v001_04_0065,46339,ch0010101321,exact,character_voice,001,main,0065,な……！,な……！
44445,v004_04_0060,46340,ch0040101322,exact,character_voice,004,main,0060,いやはや。初々しいったらありゃしない。,いやはや。初々しいったらありゃしない。
44446,v004_04_0061,46341,ch0040101323,exact,character_voice,004,main,0061,蕾であることを自覚したばかりで咲くのを恐れためらう乙女……,蕾であることを自覚したばかりで咲くのを恐れためらう乙女……
44447,v004_04_0062,46342,ch0040101324,exact,character_voice,004,main,0062,……フフ、いい感じで色気が出てきたみたいだねぇ。,……フフ、いい感じで色気が出てきたみたいだねぇ。
44448,v001_04_0066,46343,ch0010101325,exact,character_voice,001,main,0066,…………～～っ………………,…………〜〜っ………………
44449,v002_04_0042,58347,ch0020101326,exact,character_voice,002,main,0042,？？？,？？？
44450,v002_04_0043,52723,ch0020101327,exact,character_voice,002,main,0043,なにを言ってるんですか？,なにを言ってるんですか？
44451,v004_04_0063,46346,ch0040101328,exact,character_voice,004,main,0063,フフフ、それはねえ……,フフフ、それはねえ……
44452,v001_04_0067,46347,ch0010101329,exact,character_voice,001,main,0067,せいやっ！,せいやっ！
44453,v004_04_0064,46348,ch0040101330,exact,character_voice,004,main,0064,あ～れ～っ……！,あ〜れ〜っ……！
44454,v244_04_0001,52727,ch2710101331,exact,character_voice,244,main,0001,うわああ、なんだ～っ！？,うわああ、なんだ〜っ！？
44455,v245_04_0001,52728,ch2720101332,exact,character_voice,245,main,0001,お、お客さん、しっかり！,お、お客さん、しっかり！
44456,v246_04_0001,52729,ch2730101333,exact,character_voice,246,main,0001,だめじゃ……白目を剥いているわい……,だめじゃ……白目を剥いているわい……
44457,v002_04_0044,46352,ch0020101334,exact,character_voice,002,main,0044,エステル……,エステル……
44458,v002_04_0045,52731,ch0020101335,exact,character_voice,002,main,0045,何を怒ってるのか知らないけどちょっとやりすぎなんじゃ……,何を怒ってるのか知らないけどちょっとやりすぎなんじゃ……
44459,v001_04_0068,46354,ch0010101336,exact,character_voice,001,main,0068,……インパクトをずらして派手に吹き飛ばしただけだもん。,……インパクトをずらして派手に吹き飛ばしただけだもん。
44460,v001_04_0069,52733,ch0010101337,exact,character_voice,001,main,0069,大したダメージじゃないわよ。,大したダメージじゃないわよ。
44461,v004_04_0065,46356,ch0040101338,exact,character_voice,004,main,0065,フフフ……エステル君の……照れ屋さん……,フフフ……エステル君の……照れ屋さん……
44462,v002_04_0046,46357,ch0020101339,exact,character_voice,002,main,0046,……確かに大丈夫そうだね。,……確かに大丈夫そうだね。
44463,v001_04_0070,46360,ch0010101340,exact,character_voice,001,main,0070,ほらほら、人捜し再開。,ほらほら、人捜し再開。
44464,v001_04_0071,46359,ch0010101344,exact,character_voice,001,main,0071,グズグズしてないでとっとと大使館に行くわよ。,グズグズしてないでとっとと大使館に行くわよ。
44465,v001_04_0072,,,unmatched,character_voice,140,main,0021,グズグズしてないでとっとと周遊道に行くわよ。,
44466,v002_04_0047,,,unmatched,character_voice,140,main,0021,（……なんで僕まで  怒られるんだろう？）,
44467,v140_04_0020,,,unmatched,character_voice,140,main,0021,……いやああっ！,
44468,v140_04_0021,8925,ch0100101366,vector_search (1.00),character_voice,140,main,0021,きゃああああ～っ！,きゃああああ〜っ！
44469,v140_04_0022,8662,ch0100101367,vector_search (1.00),character_voice,140,main,0022,助けて～っ！誰か助けてください～っ！,助けて〜っ！誰か助けてください〜っ！
44470,v140_04_0023,8927,ch0100101368,exact,character_voice,140,main,0023,え……,え……
44471,v140_04_0024,8932,ch0100101373,exact,character_voice,140,main,0024,は、はい……おかげさまで。,は、はい……おかげさまで。
44472,v140_04_0025,8933,ch0100101374,exact,character_voice,140,main,0025,あの……あなた方はいったい？,あの……あなた方はいったい？
44473,v140_04_0026,,,unmatched,character_voice,008,main,0003,そう……でしたか……,
44474,v140_04_0027,,,unmatched,character_voice,008,main,0003,………………………,
44475,v140_04_0028,8940,ch0100101381,exact,character_voice,140,main,0028,いいえ……おかげさまで無事でしたわ。,いいえ……おかげさまで無事でしたわ。
44476,v140_04_0029,8677,ch0100101382,exact,character_voice,140,main,0029,私、王都の大聖堂に勤めるシスター・エレンと申します。,私、王都の大聖堂に勤めるシスター・エレンと申します。
44477,v140_04_0030,8942,ch0100101383,exact,character_voice,140,main,0030,本当にありがとうございました。,本当にありがとうございました。
44478,v140_04_0031,8682,ch0100101387,exact,character_voice,140,main,0031,ええ、私１人きりなんですの……,ええ、私１人きりなんですの……
44479,v140_04_0032,8947,ch0100101388,exact,character_voice,140,main,0032,実は大聖堂で調合に使っているハーブを切らしてしまって……,実は大聖堂で調合に使っているハーブを切らしてしまって……
44480,v140_04_0033,8948,ch0100101389,exact,character_voice,140,main,0033,お店でも品切れだったのでつい摘みに来てしまったんです……,お店でも品切れだったのでつい摘みに来てしまったんです……
44481,v140_04_0034,8950,ch0100101391,exact,character_voice,140,main,0034,いえ、ふだんはここまで魔獣は多くなかったのですが……,いえ、ふだんはここまで魔獣は多くなかったのですが……
44482,v140_04_0035,8951,ch0100101392,exact,character_voice,140,main,0035,どうやら最近になって増えてしまったみたいで……,どうやら最近になって増えてしまったみたいで……
44483,v140_04_0036,8952,ch0100101393,exact,character_voice,140,main,0036,あっ……,あっ……
44484,v008_04_0002,,,unmatched,character_voice,008,main,0003,よう、お困りのようだな？,
44485,v008_04_0003,8960,ch0080101401,vector_search (1.00),character_voice,008,main,0003,へへへ。誰かと思えばお前さんたちか。,へへへ。誰かと思えばお前さんたちか。
44486,v008_04_0004,,,unmatched,character_voice,008,main,0005,ま、積もる話は後回しにしてとっととコイツらを片付けちまうぞ！,
44487,v008_04_0005,8700,ch0080101405,vector_search (0.93),character_voice,008,main,0005,やれやれ……おかげで良い汗かいちまった。,やれやれ……　　　　　　　　　　　　おかげで良い汗かいちまった。
44488,v008_04_0006,8701,ch0080101406,vector_search (1.00),character_voice,008,main,0006,しかし、お前さんたちとここで会えるとは思わなかったぜ。,しかし、お前さんたちとここで会えるとは思わなかったぜ。
44489,v008_04_0007,8966,ch0080101407,exact,character_voice,008,main,0007,ツァイスの方で仕事をしてたんじゃねえのかい？,ツァイスの方で仕事をしてたんじゃねえのかい？
44490,v008_04_0008,8969,ch0080101410,exact,character_voice,008,main,0008,ほお、そうか。,ほお、そうか。
44491,v008_04_0009,8970,ch0080101411,exact,character_voice,008,main,0009,ってことは、例の誘拐事件、なんとか解決できたみたいだな。,ってことは、例の誘拐事件、なんとか解決できたみたいだな。
44492,v008_04_0010,8707,ch0080101412,exact,character_voice,008,main,0010,あの毒をくらった赤毛のアンちゃんは元気かい？,あの毒をくらった赤毛のアンちゃんは元気かい？
44493,v140_04_0037,8973,ch0100101414,exact,character_voice,140,main,0037,……あの…………,……あの…………
44494,v008_04_0011,8710,ch0080101415,exact,character_voice,008,main,0011,おっと、こいつは失礼……,おっと、こいつは失礼……
44495,v008_04_0012,8711,ch0080101416,exact,character_voice,008,main,0012,…………ハッ……………,…………ハッ……………
44496,v008_04_0013,8712,ch0080101417,vector_search (1.00),character_voice,008,main,0013,（おいおい……  えらくベッピンさんじゃねえか。）,（おいおい……えらくベッピンさんじゃねえか。）
44497,v008_04_0014,,,unmatched,character_voice,008,main,0021,（お前さんたちのツレかよ？）,
44498,v008_04_0015,8717,ch0080101422,exact,character_voice,008,main,0015,ギクッ……俺はただ客観的な事実をだな……,ギクッ……俺はただ客観的な事実をだな……
44499,v008_04_0016,8718,ch0080101423,exact,character_voice,008,main,0016,って、なんでそこにあいつの名前が出てくるんだよ？,って、なんでそこにあいつの名前が出てくるんだよ？
44500,v140_04_0038,8983,ch0100101424,exact,character_voice,140,main,0038,あの……危ないところを本当にありがとうございました。,あの……危ないところを本当にありがとうございました。
44501,v140_04_0039,8984,ch0100101425,exact,character_voice,140,main,0039,みなさんは命の恩人ですわ。,みなさんは命の恩人ですわ。
44502,v008_04_0017,8721,ch0080101426,exact,character_voice,008,main,0017,いやいや、お気になさらずに！,いやいや、お気になさらずに！
44503,v008_04_0018,8722,ch0080101427,exact,character_voice,008,main,0018,男として、武侠（ぶきょう）の道に生きる者として当然のことをしたまでですよ！,男として、武侠（ぶきょう）の道に生きる者として当然のことをしたまでですよ！
44504,v140_04_0040,8987,ch0100101428,exact,character_voice,140,main,0040,まあ……,まあ……
44505,v140_04_0041,9001,ch0100101442,exact,character_voice,140,main,0041,あの……その方たちの仰ることは本当です。,あの……その方たちの仰ることは本当です。
44506,v140_04_0042,9002,ch0100101443,exact,character_voice,140,main,0042,わたくし、薬草を摘みに来て魔獣に襲われそうになって……,わたくし、薬草を摘みに来て魔獣に襲われそうになって……
44507,v008_04_0019,8739,ch0080101444,exact,character_voice,008,main,0019,ついでに言えば、俺も遊撃士でね。,ついでに言えば、俺も遊撃士でね。
44508,v008_04_0020,9004,ch0080101445,exact,character_voice,008,main,0020,たしか、あんたたちの仲間とは予選で顔を合わせてるはずだが？,たしか、あんたたちの仲間とは予選で顔を合わせてるはずだか？
44509,v140_04_0043,,,unmatched,character_voice,008,main,0021,え、で、でもわたくし……,
44510,v140_04_0044,,,unmatched,character_voice,008,main,0021,は、はい……,
44511,v140_04_0045,,,unmatched,character_voice,008,main,0021,あの、みなさん……本当にありがとうございました。,
44512,v008_04_0021,8760,ch0080101465,vector_search (0.90),character_voice,008,main,0021,王国軍の情報部に所属する《特務部隊》とかいう連中だな。,王国軍の情報部に所属する《特務部隊》とかいう連中だな。
44513,v008_04_0022,,,unmatched,character_voice,008,main,0026,腕は立ちそうだがどうにも陰険そうな連中だねぇ。,
44514,v008_04_0023,,,unmatched,character_voice,008,main,0026,ああ、武術大会の予選で連中のチームが出場してたんだ。,
44515,v008_04_0024,,,unmatched,character_voice,008,main,0026,その時に、そう紹介されててな。,
44516,v008_04_0025,,,unmatched,character_voice,008,main,0026,まあ、因縁をつけられる前にとっとと街に退散するとしようか。,
44517,v008_04_0026,8771,ch0080101476,vector_search (0.97),character_voice,008,main,0026,……そういや、お前さんたちどうしてこんな所にいるんだ？,……そういや、お前さんたちどうしてこんな所にいるんだ？
44518,v008_04_0027,,,unmatched,character_voice,121,main,0001,あん、俺を？,
44519,v008_04_0028,52250,ch0080101493,exact,character_voice,008,main,0028,……なるほど、そういう事かい。,……なるほど、そういう事かい。
44520,v008_04_0029,52251,ch0080101494,exact,character_voice,008,main,0029,ひとつ聞いておくが、なんで武術大会に出たいんだ？,ひとつ聞いておくが、なんで武術大会に出たいんだ？
44521,v001_04_0073,48717,ch0010101495,exact,character_voice,001,main,0073,えっと……予選を見てたら身体がウズウズとしてきちゃって。,えっと……予選を見てたら身体がウズウズとしてきちゃって。
44522,v001_04_0074,52253,ch0010101496,exact,character_voice,001,main,0074,手強い相手と、思いっきり戦いたくなっちゃったのよね～。,手強い相手と、思いっきり戦いたくなっちゃったのよね〜。
44523,v002_04_0048,48719,ch0020101497,exact,character_voice,002,main,0048,僕たちは、正遊撃士を目指して王国各地を旅してきました。,僕たちは、正遊撃士を目指して王国各地を旅してきました。
44524,v002_04_0049,52255,ch0020101498,exact,character_voice,002,main,0049,今までの修行の成果を試してみたくなったんです。,今までの修行の成果を試してみたくなったんです。
44525,v008_04_0030,49073,ch0080101499,exact,character_voice,008,main,0030,ふーむ……,ふーむ……
